"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition_num","rt","stimulus","response","question_order","slider_start","image_path","practiceTrial","practiceTrialNum","correct","concept","repetition","map_id","hue","lightness","saturation","ishihara_plate","correct_response"
"","","","","","html-slider-response","29","626348","0.0-25.0","pttv2mynsh","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disturbing</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_S_41.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","58","","0","images/R_D_S_41.png","","","","disturbing","2","41","R","D","S","",""
"","","","","","html-slider-response","30","628094","0.0-26.0","pttv2mynsh","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disturbing</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_S_26.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","158","","0","images/Y_L_S_26.png","","","","disturbing","1","26","Y","L","S","",""
"","","","","","html-slider-response","31","629960","0.0-27.0","pttv2mynsh","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disturbing</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_U_05.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-50","","0","images/G_L_U_05.png","","","","disturbing","1","05","G","L","U","",""
"","","","","","html-slider-response","32","631521","0.0-28.0","pttv2mynsh","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disturbing</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_U_44.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","40","","0","images/R_D_U_44.png","","","","disturbing","2","44","R","D","U","",""
"","","","","","html-slider-response","33","633235","0.0-29.0","pttv2mynsh","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disturbing</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_S_12.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-26","","0","images/B_L_S_12.png","","","","disturbing","2","12","B","L","S","",""
"","","","","","html-slider-response","34","634932","0.0-30.0","pttv2mynsh","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disturbing</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_U_13.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-156","","0","images/B_L_U_13.png","","","","disturbing","2","13","B","L","U","",""
"","","","","","html-slider-response","35","636954","0.0-31.0","pttv2mynsh","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disturbing</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_U_30.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","194","","0","images/Y_D_U_30.png","","","","disturbing","1","30","Y","D","U","",""
"","","","","","html-slider-response","36","638749","0.0-32.0","pttv2mynsh","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disturbing</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_U_44.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","50","","0","images/R_D_U_44.png","","","","disturbing","1","44","R","D","U","",""
"","","","","","html-slider-response","37","640666","0.0-33.0","pttv2mynsh","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disturbing</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_U_27.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","65","","0","images/Y_L_U_27.png","","","","disturbing","2","27","Y","L","U","",""
"","","","","","html-slider-response","38","643294","0.0-34.0","pttv2mynsh","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disturbing</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_S_33.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","62","","0","images/R_L_S_33.png","","","","disturbing","2","33","R","L","S","",""
"","","","","","html-slider-response","39","645337","0.0-35.0","pttv2mynsh","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disturbing</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_S_26.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","122","","0","images/Y_L_S_26.png","","","","disturbing","2","26","Y","L","S","",""
"","","","","","html-slider-response","40","647038","0.0-36.0","pttv2mynsh","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disturbing</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_S_07.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","74","","0","images/G_D_S_07.png","","","","disturbing","1","07","G","D","S","",""
"","","","","","html-slider-response","41","649024","0.0-37.0","pttv2mynsh","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disturbing</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_S_12.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-114","","0","images/B_L_S_12.png","","","","disturbing","1","12","B","L","S","",""
"","","","","","html-slider-response","42","651016","0.0-38.0","pttv2mynsh","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disturbing</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_S_15.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-94","","0","images/B_D_S_15.png","","","","disturbing","1","15","B","D","S","",""
"","","","","","html-slider-response","43","652703","0.0-39.0","pttv2mynsh","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disturbing</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_U_23.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-70","","0","images/B_D_U_23.png","","","","disturbing","1","23","B","D","U","",""
"","","","","","html-slider-response","44","654409","0.0-40.0","pttv2mynsh","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disturbing</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_U_37.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","92","","0","images/R_L_U_37.png","","","","disturbing","1","37","R","L","U","",""
"","","","","","html-slider-response","45","656220","0.0-41.0","pttv2mynsh","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disturbing</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_U_30.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","200","","0","images/Y_D_U_30.png","","","","disturbing","2","30","Y","D","U","",""
"","","","","","html-slider-response","46","694539","0.0-42.0","pttv2mynsh","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disturbing</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_S_07.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-26","","0","images/G_D_S_07.png","","","","disturbing","2","07","G","D","S","",""
"","","","","","html-slider-response","47","695980","0.0-43.0","pttv2mynsh","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disturbing</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_S_28.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","200","","0","images/Y_D_S_28.png","","","","disturbing","1","28","Y","D","S","",""
"","","","","","html-slider-response","48","697562","0.0-44.0","pttv2mynsh","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disturbing</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_S_33.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","66","","0","images/R_L_S_33.png","","","","disturbing","1","33","R","L","S","",""
"","","","","","html-slider-response","49","699149","0.0-45.0","pttv2mynsh","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >disturbing</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_U_27.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","115","","0","images/Y_L_U_27.png","","","","disturbing","1","27","Y","L","U","",""
"","","","","","html-button-response","50","701094","0.0-46.0","pttv2mynsh","12","1443","<p>Great Job! You've finished block 1.<br></br> You have 7 block(s) left to go.<br></br></p>","0","","","","","","","","","","","","","",""
"","","","","","html-button-response","51","702114","0.0-47.0","pttv2mynsh","12","1020","<p>In this block of trials, you will be asked to rate how much you associate each map with:</p > <p style = 'font-size:150%; font-weight: bold'>trustworthy</p><br></br>","0","","","","","","","","","","","","","",""
"","","","","","html-slider-response","52","705578","0.0-48.0","pttv2mynsh","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_U_44.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","46","","0","images/R_D_U_44.png","","","","trustworthy","1","44","R","D","U","",""
"","","","","","html-slider-response","53","707791","0.0-49.0","pttv2mynsh","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_S_28.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","200","","0","images/Y_D_S_28.png","","","","trustworthy","1","28","Y","D","S","",""
"","","","","","html-slider-response","54","712789","0.0-50.0","pttv2mynsh","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_S_02.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-65","","0","images/G_L_S_02.png","","","","trustworthy","1","02","G","L","S","",""
"","","","","","html-slider-response","55","714350","0.0-51.0","pttv2mynsh","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_U_23.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","200","","0","images/B_D_U_23.png","","","","trustworthy","1","23","B","D","U","",""
"","","","","","html-slider-response","56","716226","0.0-52.0","pttv2mynsh","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_U_30.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-200","","0","images/Y_D_U_30.png","","","","trustworthy","1","30","Y","D","U","",""
"","","","","","html-slider-response","57","720243","0.0-53.0","pttv2mynsh","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_U_37.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","93","","0","images/R_L_U_37.png","","","","trustworthy","1","37","R","L","U","",""
"","","","","","html-slider-response","58","722850","0.0-54.0","pttv2mynsh","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_S_02.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-37","","0","images/G_L_S_02.png","","","","trustworthy","2","02","G","L","S","",""
"","","","","","html-slider-response","59","724514","0.0-55.0","pttv2mynsh","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_U_27.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-65","","0","images/Y_L_U_27.png","","","","trustworthy","2","27","Y","L","U","",""
"","","","","","html-slider-response","60","726941","0.0-56.0","pttv2mynsh","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_U_05.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-21","","0","images/G_L_U_05.png","","","","trustworthy","2","05","G","L","U","",""
"","","","","","html-slider-response","61","729115","0.0-57.0","pttv2mynsh","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_S_26.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-193","","0","images/Y_L_S_26.png","","","","trustworthy","1","26","Y","L","S","",""
"","","","","","html-slider-response","62","730828","0.0-58.0","pttv2mynsh","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_U_13.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","98","","0","images/B_L_U_13.png","","","","trustworthy","1","13","B","L","U","",""
"","","","","","html-slider-response","63","733649","0.0-59.0","pttv2mynsh","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_S_41.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","48","","0","images/R_D_S_41.png","","","","trustworthy","1","41","R","D","S","",""
"","","","","","html-slider-response","64","735413","0.0-60.0","pttv2mynsh","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_U_44.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","54","","0","images/R_D_U_44.png","","","","trustworthy","2","44","R","D","U","",""
"","","","","","html-slider-response","65","737425","0.0-61.0","pttv2mynsh","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_U_05.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","39","","0","images/G_L_U_05.png","","","","trustworthy","1","05","G","L","U","",""
"","","","","","html-slider-response","66","739253","0.0-62.0","pttv2mynsh","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_S_28.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-200","","0","images/Y_D_S_28.png","","","","trustworthy","2","28","Y","D","S","",""
"","","","","","html-slider-response","67","741737","0.0-63.0","pttv2mynsh","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_S_07.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-25","","0","images/G_D_S_07.png","","","","trustworthy","1","07","G","D","S","",""
"","","","","","html-slider-response","68","743109","0.0-64.0","pttv2mynsh","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_S_07.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-120","","0","images/G_D_S_07.png","","","","trustworthy","2","07","G","D","S","",""
"","","","","","html-slider-response","69","744858","0.0-65.0","pttv2mynsh","12","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_U_30.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-200","","0","images/Y_D_U_30.png","","","","trustworthy","2","30","Y","D","U","",""
