"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","stimulus","slider_start","image_path","practiceTrial","concept","practiceTrialNum","correct"
"","","","","","html-slider-response","10","22749","0.0-6.0-0.0","NaN","107","","<div style=""width:500px;"">
                            <p style=""font-size:25px;"">Please move the slider halfway between the center and right endpoint of the scale</p>
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h176_v214.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h176_v214.png","true","positive","2","true"
"","","","","","html-button-response","11","23774","0.0-6.0-1.0","520","0","","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","","","","","",""
"","","","","","html-slider-response","12","25699","0.0-7.0-0.0","NaN","-106","","<div style=""width:500px;"">
                            <p style=""font-size:25px;"">Please move the slider halfway between the center and left endpoint of the scale</p>
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h148_v605.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h148_v605.png","true","positive","3","true"
"","","","","","html-button-response","13","26770","0.0-7.0-1.0","566","0","","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","","","","","",""
"","","","","","html-button-response","14","27406","0.0-8.0","634","0","","<p>Great job! You've completed the practice trials. Now you will begin the main task.</p>","","","","","",""
"","","","","","html-button-response","15","28721","0.0-9.0","1313","0","","<p>In this block of trials, you will be asked to rate how much you associate each map with:</p > <p style = 'font-size:150%; font-weight: bold'>positive</p><br></br>","","","","","",""
"","","","","","html-slider-response","16","30184","0.0-10.0","NaN","200","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h148_v605.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h148_v605.png","","positive","",""
"","","","","","html-slider-response","17","32119","0.0-11.0","NaN","-80","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h145_v600.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h145_v600.png","","positive","",""
"","","","","","html-slider-response","18","34065","0.0-12.0","NaN","154","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h147_v648.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h147_v648.png","","positive","",""
"","","","","","html-slider-response","19","36931","0.0-13.0","NaN","-19","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h114_v215.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h114_v215.png","","positive","",""
"","","","","","html-slider-response","20","38949","0.0-14.0","NaN","200","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h116_v508.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h116_v508.png","","positive","",""
"","","","","","html-slider-response","21","47932","0.0-15.0","NaN","-29","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h241_v304.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h241_v304.png","","positive","",""
"","","","","","html-slider-response","22","52599","0.0-16.0","NaN","-66","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h239_v499.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h239_v499.png","","positive","",""
"","","","","","html-slider-response","23","54898","0.0-17.0","NaN","58","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h205_v484.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h205_v484.png","","positive","",""
"","","","","","html-slider-response","24","57982","0.0-18.0","NaN","-80","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h181_v683.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h181_v683.png","","positive","",""
"","","","","","html-slider-response","25","61432","0.0-19.0","NaN","-38","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h223_v317.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h223_v317.png","","positive","",""
"","","","","","html-slider-response","26","63948","0.0-20.0","NaN","94","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h143_v594.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h143_v594.png","","positive","",""
"","","","","","html-slider-response","27","66032","0.0-21.0","NaN","83","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h267_v305.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h267_v305.png","","positive","",""
"","","","","","html-slider-response","28","68883","0.0-22.0","NaN","107","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h147_v647.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h147_v647.png","","positive","",""
"","","","","","html-slider-response","29","71315","0.0-23.0","NaN","173","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h148_v607.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h148_v607.png","","positive","",""
"","","","","","html-slider-response","30","76633","0.0-24.0","NaN","78","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h146_v600.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h146_v600.png","","positive","",""
"","","","","","html-slider-response","31","79782","0.0-25.0","NaN","-42","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h147_v604.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h147_v604.png","","positive","",""
"","","","","","html-slider-response","32","82500","0.0-26.0","NaN","-37","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h178_v226.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h178_v226.png","","positive","",""
"","","","","","html-slider-response","33","84967","0.0-27.0","NaN","50","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h150_v613.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h150_v613.png","","positive","",""
"","","","","","html-slider-response","34","86881","0.0-28.0","NaN","186","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h167_v644.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h167_v644.png","","positive","",""
"","","","","","html-slider-response","35","89618","0.0-29.0","NaN","-78","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h146_v602.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h146_v602.png","","positive","",""
"","","","","","html-slider-response","36","91083","0.0-30.0","NaN","40","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h153_v646.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h153_v646.png","","positive","",""
"","","","","","html-slider-response","37","93133","0.0-31.0","NaN","138","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h205_v494.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h205_v494.png","","positive","",""
"","","","","","html-slider-response","38","96615","0.0-32.0","NaN","46","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h152_v629.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h152_v629.png","","positive","",""
"","","","","","html-slider-response","39","98383","0.0-33.0","NaN","116","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h266_v305.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h266_v305.png","","positive","",""
"","","","","","html-slider-response","40","99815","0.0-34.0","NaN","-66","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h144_v597.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h144_v597.png","","positive","",""
"","","","","","html-slider-response","41","101048","0.0-35.0","NaN","94","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h151_v618.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h151_v618.png","","positive","",""
"","","","","","html-slider-response","42","102467","0.0-36.0","NaN","-63","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h144_v595.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h144_v595.png","","positive","",""
"","","","","","html-slider-response","43","103984","0.0-37.0","NaN","58","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h206_v476.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h206_v476.png","","positive","",""
"","","","","","html-slider-response","44","105317","0.0-38.0","NaN","104","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h149_v612.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h149_v612.png","","positive","",""
"","","","","","html-slider-response","45","107566","0.0-39.0","NaN","58","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h176_v209.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h176_v209.png","","positive","",""
"","","","","","html-slider-response","46","109484","0.0-40.0","NaN","112","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h143_v595.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h143_v595.png","","positive","",""
"","","","","","html-slider-response","47","111737","0.0-41.0","NaN","-106","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h151_v616.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h151_v616.png","","positive","",""
"","","","","","html-slider-response","48","113650","0.0-42.0","NaN","66","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h155_v647.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h155_v647.png","","positive","",""
"","","","","","html-slider-response","49","115807","0.0-43.0","NaN","78","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h241_v296.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h241_v296.png","","positive","",""
"","","","","","html-slider-response","50","117585","0.0-44.0","NaN","117","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h146_v601.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h146_v601.png","","positive","",""
"","","","","","html-slider-response","51","120033","0.0-45.0","NaN","-98","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h151_v619.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h151_v619.png","","positive","",""
"","","","","","html-slider-response","52","122250","0.0-46.0","NaN","-67","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h183_v676.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h183_v676.png","","positive","",""
"","","","","","html-slider-response","53","125701","0.0-47.0","NaN","-19","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h200_v276.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h200_v276.png","","positive","",""
"","","","","","html-slider-response","54","128505","0.0-48.0","NaN","154","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h148_v640.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h148_v640.png","","positive","",""
"","","","","","html-slider-response","55","130767","0.0-49.0","NaN","-134","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h207_v480.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h207_v480.png","","positive","",""
"","","","","","html-slider-response","56","133183","0.0-50.0","NaN","-45","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h250_v546.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h250_v546.png","","positive","",""
"","","","","","html-slider-response","57","135082","0.0-51.0","NaN","-106","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h246_v290.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h246_v290.png","","positive","",""
"","","","","","html-slider-response","58","137265","0.0-52.0","NaN","-144","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h159_v655.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h159_v655.png","","positive","",""
"","","","","","html-slider-response","59","139101","0.0-53.0","NaN","122","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h176_v214.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h176_v214.png","","positive","",""
"","","","","","html-slider-response","60","143784","0.0-54.0","NaN","-52","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h206_v494.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h206_v494.png","","positive","",""
"","","","","","html-slider-response","61","145733","0.0-55.0","NaN","121","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h072_v611.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h072_v611.png","","positive","",""
"","","","","","html-slider-response","62","148148","0.0-56.0","NaN","146","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h147_v603.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h147_v603.png","","positive","",""
"","","","","","html-slider-response","63","151115","0.0-57.0","NaN","-94","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h147_v672.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h147_v672.png","","positive","",""
"","","","","","html-slider-response","64","152767","0.0-58.0","NaN","122","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h157_v677.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h157_v677.png","","positive","",""
"","","","","","html-slider-response","65","154250","0.0-59.0","NaN","98","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h154_v646.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h154_v646.png","","positive","",""
"","","","","","html-slider-response","66","155432","0.0-60.0","NaN","44","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h150_v615.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h150_v615.png","","positive","",""
"","","","","","html-slider-response","67","157583","0.0-61.0","NaN","-124","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h203_v486.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h203_v486.png","","positive","",""
"","","","","","html-slider-response","68","159432","0.0-62.0","NaN","-45","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h209_v481.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h209_v481.png","","positive","",""
"","","","","","html-button-response","69","160923","0.0-63.0","986","0","","<p>Great Job! You've finished block 1.<br></br> You have 7 block(s) left to go.<br></br></p>","","","","","",""
"","","","","","html-button-response","70","162856","0.0-64.0","1931","0","","<p>In this block of trials, you will be asked to rate how much you associate each map with:</p > <p style = 'font-size:150%; font-weight: bold'>trustworthy</p><br></br>","","","","","",""
"","","","","","html-slider-response","71","166583","0.0-65.0","NaN","52","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h072_v611.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h072_v611.png","","trustworthy","",""
"","","","","","html-slider-response","72","168048","0.0-66.0","NaN","95","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h157_v677.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h157_v677.png","","trustworthy","",""
"","","","","","html-slider-response","73","169849","0.0-67.0","NaN","-94","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h250_v546.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h250_v546.png","","trustworthy","",""
"","","","","","html-slider-response","74","171289","0.0-68.0","NaN","54","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h144_v595.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h144_v595.png","","trustworthy","",""
"","","","","","html-slider-response","75","172833","0.0-69.0","NaN","103","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h153_v646.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h153_v646.png","","trustworthy","",""
"","","","","","html-slider-response","76","174234","0.0-70.0","NaN","-55","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h159_v655.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h159_v655.png","","trustworthy","",""
"","","","","","html-slider-response","77","175250","0.0-71.0","NaN","-119","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h148_v605.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h148_v605.png","","trustworthy","",""
"","","","","","html-slider-response","78","176516","0.0-72.0","NaN","83","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h200_v276.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h200_v276.png","","trustworthy","",""
"","","","","","html-slider-response","79","178134","0.0-73.0","NaN","-102","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h155_v647.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h155_v647.png","","trustworthy","",""
"","","","","","html-slider-response","80","181617","0.0-74.0","NaN","-23","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h181_v683.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h181_v683.png","","trustworthy","",""
"","","","","","html-slider-response","81","183601","0.0-75.0","NaN","98","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h144_v597.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h144_v597.png","","trustworthy","",""
"","","","","","html-slider-response","82","185867","0.0-76.0","NaN","32","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h145_v600.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h145_v600.png","","trustworthy","",""
"","","","","","html-slider-response","83","187666","0.0-77.0","NaN","-64","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h147_v647.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h147_v647.png","","trustworthy","",""
