"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","question_order","slider_start","image_path","practiceTrial","practiceTrialNum","correct","concept"
"","","","","","html-slider-response","23","105256","0.0-15.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_31.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","151","","0","images/gray_31.png","","","","trustworthy"
"","","","","","html-slider-response","24","107311","0.0-16.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_22.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-23","","0","images/gray_22.png","","","","trustworthy"
"","","","","","html-slider-response","25","109217","0.0-17.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_29.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-102","","0","images/gray_29.png","","","","trustworthy"
"","","","","","html-slider-response","26","111563","0.0-18.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_38.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-51","","0","images/gray_38.png","","","","trustworthy"
"","","","","","html-slider-response","27","114655","0.0-19.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_02.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-82","","0","images/gray_02.png","","","","trustworthy"
"","","","","","html-slider-response","28","116925","0.0-20.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_12.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","31","","0","images/gray_12.png","","","","trustworthy"
"","","","","","html-slider-response","29","118674","0.0-21.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_06.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-69","","0","images/gray_06.png","","","","trustworthy"
"","","","","","html-slider-response","30","121418","0.0-22.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_41.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","59","","0","images/gray_41.png","","","","trustworthy"
"","","","","","html-slider-response","31","123620","0.0-23.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_14.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","154","","0","images/gray_14.png","","","","trustworthy"
"","","","","","html-slider-response","32","125529","0.0-24.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_35.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","72","","0","images/gray_35.png","","","","trustworthy"
"","","","","","html-slider-response","33","127525","0.0-25.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_19.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","200","","0","images/gray_19.png","","","","trustworthy"
"","","","","","html-slider-response","34","129466","0.0-26.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_28.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","88","","0","images/gray_28.png","","","","trustworthy"
"","","","","","html-slider-response","35","131244","0.0-27.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_16.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","119","","0","images/gray_16.png","","","","trustworthy"
"","","","","","html-slider-response","36","133509","0.0-28.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_27.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-49","","0","images/gray_27.png","","","","trustworthy"
"","","","","","html-slider-response","37","135533","0.0-29.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_18.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","81","","0","images/gray_18.png","","","","trustworthy"
"","","","","","html-slider-response","38","137243","0.0-30.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_17.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","69","","0","images/gray_17.png","","","","trustworthy"
"","","","","","html-slider-response","39","138693","0.0-31.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_30.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","40","","0","images/gray_30.png","","","","trustworthy"
"","","","","","html-slider-response","40","140468","0.0-32.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_44.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-101","","0","images/gray_44.png","","","","trustworthy"
"","","","","","html-slider-response","41","142118","0.0-33.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_05.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-200","","0","images/gray_05.png","","","","trustworthy"
"","","","","","html-slider-response","42","143883","0.0-34.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_15.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-40","","0","images/gray_15.png","","","","trustworthy"
"","","","","","html-slider-response","43","145704","0.0-35.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_25.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","75","","0","images/gray_25.png","","","","trustworthy"
"","","","","","html-slider-response","44","147422","0.0-36.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_01.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-43","","0","images/gray_01.png","","","","trustworthy"
"","","","","","html-slider-response","45","149957","0.0-37.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_04.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-29","","0","images/gray_04.png","","","","trustworthy"
"","","","","","html-slider-response","46","151389","0.0-38.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_24.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","45","","0","images/gray_24.png","","","","trustworthy"
"","","","","","html-slider-response","47","152882","0.0-39.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_11.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","29","","0","images/gray_11.png","","","","trustworthy"
"","","","","","html-slider-response","48","154727","0.0-40.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_09.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","39","","0","images/gray_09.png","","","","trustworthy"
"","","","","","html-slider-response","49","156446","0.0-41.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_21.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","200","","0","images/gray_21.png","","","","trustworthy"
"","","","","","html-slider-response","50","160300","0.0-42.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_33.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","157","","0","images/gray_33.png","","","","trustworthy"
"","","","","","html-slider-response","51","162063","0.0-43.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_07.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-200","","0","images/gray_07.png","","","","trustworthy"
"","","","","","html-slider-response","52","164502","0.0-44.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_43.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-105","","0","images/gray_43.png","","","","trustworthy"
"","","","","","html-slider-response","53","168911","0.0-45.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_10.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-78","","0","images/gray_10.png","","","","trustworthy"
"","","","","","html-slider-response","54","173388","0.0-46.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_37.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","73","","0","images/gray_37.png","","","","trustworthy"
"","","","","","html-slider-response","55","175256","0.0-47.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_40.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","35","","0","images/gray_40.png","","","","trustworthy"
"","","","","","html-slider-response","56","177450","0.0-48.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_42.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-49","","0","images/gray_42.png","","","","trustworthy"
"","","","","","html-slider-response","57","178639","0.0-49.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_34.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-83","","0","images/gray_34.png","","","","trustworthy"
"","","","","","html-slider-response","58","180550","0.0-50.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_03.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","68","","0","images/gray_03.png","","","","trustworthy"
"","","","","","html-slider-response","59","181668","0.0-51.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_26.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","118","","0","images/gray_26.png","","","","trustworthy"
"","","","","","html-slider-response","60","182660","0.0-52.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_39.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-3","","0","images/gray_39.png","","","","trustworthy"
"","","","","","html-slider-response","61","183830","0.0-53.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_13.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-62","","0","images/gray_13.png","","","","trustworthy"
"","","","","","html-slider-response","62","185482","0.0-54.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_36.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","82","","0","images/gray_36.png","","","","trustworthy"
"","","","","","html-slider-response","63","187277","0.0-55.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_08.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","77","","0","images/gray_08.png","","","","trustworthy"
"","","","","","html-slider-response","64","188722","0.0-56.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_23.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-94","","0","images/gray_23.png","","","","trustworthy"
"","","","","","html-slider-response","65","190482","0.0-57.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_20.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","200","","0","images/gray_20.png","","","","trustworthy"
"","","","","","html-button-response","66","192451","0.0-58.0","7zecohaxu1","1461","<p>Great Job! You've finished block 1.<br></br> You have 7 block(s) left to go.<br></br></p>","0","","","","","","",""
"","","","","","html-button-response","67","193413","0.0-59.0","7zecohaxu1","961","<p>In this block of trials, you will be asked to rate how much you associate each map with:</p > <p style = 'font-size:150%; font-weight: bold'>serious</p><br></br>","0","","","","","","",""
"","","","","","html-slider-response","68","195318","0.0-60.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_24.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-55","","0","images/gray_24.png","","","","serious"
"","","","","","html-slider-response","69","196684","0.0-61.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_40.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","107","","0","images/gray_40.png","","","","serious"
"","","","","","html-slider-response","70","198071","0.0-62.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_33.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-33","","0","images/gray_33.png","","","","serious"
"","","","","","html-slider-response","71","199902","0.0-63.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_34.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","63","","0","images/gray_34.png","","","","serious"
"","","","","","html-slider-response","72","201460","0.0-64.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_25.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","187","","0","images/gray_25.png","","","","serious"
"","","","","","html-slider-response","73","203427","0.0-65.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_38.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-113","","0","images/gray_38.png","","","","serious"
"","","","","","html-slider-response","74","205483","0.0-66.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_30.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","135","","0","images/gray_30.png","","","","serious"
"","","","","","html-slider-response","75","207612","0.0-67.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_18.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","61","","0","images/gray_18.png","","","","serious"
"","","","","","html-slider-response","76","209204","0.0-68.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_44.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-53","","0","images/gray_44.png","","","","serious"
"","","","","","html-slider-response","77","211573","0.0-69.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_08.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-136","","0","images/gray_08.png","","","","serious"
"","","","","","html-slider-response","78","213538","0.0-70.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_29.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","146","","0","images/gray_29.png","","","","serious"
"","","","","","html-slider-response","79","215307","0.0-71.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_35.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","191","","0","images/gray_35.png","","","","serious"
"","","","","","html-slider-response","80","217624","0.0-72.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_05.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","19","","0","images/gray_05.png","","","","serious"
"","","","","","html-slider-response","81","219043","0.0-73.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_06.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-86","","0","images/gray_06.png","","","","serious"
"","","","","","html-slider-response","82","220421","0.0-74.0","7zecohaxu1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >serious</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_15.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-153","","0","images/gray_15.png","","","","serious"
