"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","question_order","slider_start","image_path","practiceTrial","practiceTrialNum","correct","concept"
"","","","","","html-slider-response","34","287210","0.0-30.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_06.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-188","","0","images/gray_06.png","","","","negative"
"","","","","","html-slider-response","35","292828","0.0-31.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_41.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-151","","0","images/gray_41.png","","","","negative"
"","","","","","html-slider-response","36","294730","0.0-32.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_18.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-136","","0","images/gray_18.png","","","","negative"
"","","","","","html-slider-response","37","297088","0.0-33.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_19.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-153","","0","images/gray_19.png","","","","negative"
"","","","","","html-slider-response","38","299181","0.0-34.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_44.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-148","","0","images/gray_44.png","","","","negative"
"","","","","","html-slider-response","39","301485","0.0-35.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_28.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-143","","0","images/gray_28.png","","","","negative"
"","","","","","html-slider-response","40","303437","0.0-36.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_32.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-131","","0","images/gray_32.png","","","","negative"
"","","","","","html-slider-response","41","305632","0.0-37.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_14.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-146","","0","images/gray_14.png","","","","negative"
"","","","","","html-slider-response","42","307339","0.0-38.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_25.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-128","","0","images/gray_25.png","","","","negative"
"","","","","","html-slider-response","43","309731","0.0-39.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_01.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-166","","0","images/gray_01.png","","","","negative"
"","","","","","html-slider-response","44","316094","0.0-40.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_30.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-157","","0","images/gray_30.png","","","","negative"
"","","","","","html-slider-response","45","318865","0.0-41.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_20.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-160","","0","images/gray_20.png","","","","negative"
"","","","","","html-slider-response","46","333793","0.0-42.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_27.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-174","","0","images/gray_27.png","","","","negative"
"","","","","","html-slider-response","47","336043","0.0-43.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_33.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-162","","0","images/gray_33.png","","","","negative"
"","","","","","html-slider-response","48","338782","0.0-44.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_21.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-150","","0","images/gray_21.png","","","","negative"
"","","","","","html-slider-response","49","341488","0.0-45.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_16.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-170","","0","images/gray_16.png","","","","negative"
"","","","","","html-slider-response","50","343691","0.0-46.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_40.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-165","","0","images/gray_40.png","","","","negative"
"","","","","","html-slider-response","51","345678","0.0-47.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_34.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-142","","0","images/gray_34.png","","","","negative"
"","","","","","html-slider-response","52","348009","0.0-48.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_24.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-169","","0","images/gray_24.png","","","","negative"
"","","","","","html-slider-response","53","351146","0.0-49.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_31.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-146","","0","images/gray_31.png","","","","negative"
"","","","","","html-slider-response","54","364318","0.0-50.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_29.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-150","","0","images/gray_29.png","","","","negative"
"","","","","","html-slider-response","55","366853","0.0-51.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_02.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-197","","0","images/gray_02.png","","","","negative"
"","","","","","html-slider-response","56","368458","0.0-52.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_43.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-200","","0","images/gray_43.png","","","","negative"
"","","","","","html-slider-response","57","370464","0.0-53.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_09.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-200","","0","images/gray_09.png","","","","negative"
"","","","","","html-slider-response","58","372476","0.0-54.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_36.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-200","","0","images/gray_36.png","","","","negative"
"","","","","","html-slider-response","59","374295","0.0-55.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_37.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-200","","0","images/gray_37.png","","","","negative"
"","","","","","html-slider-response","60","375972","0.0-56.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_12.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-200","","0","images/gray_12.png","","","","negative"
"","","","","","html-slider-response","61","377864","0.0-57.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_23.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-200","","0","images/gray_23.png","","","","negative"
"","","","","","html-button-response","62","380852","0.0-58.0","hy5sqr6x93","2480","<p>Great Job! You've finished block 1.<br></br> You have 7 block(s) left to go.<br></br></p>","0","","","","","","",""
"","","","","","html-button-response","63","382103","0.0-59.0","hy5sqr6x93","1247","<p>In this block of trials, you will be asked to rate how much you associate each map with:</p > <p style = 'font-size:150%; font-weight: bold'>playful</p><br></br>","0","","","","","","",""
"","","","","","html-slider-response","64","391024","0.0-60.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_39.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-75","","0","images/gray_39.png","","","","playful"
"","","","","","html-slider-response","65","393740","0.0-61.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_02.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-14","","0","images/gray_02.png","","","","playful"
"","","","","","html-slider-response","66","396276","0.0-62.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_05.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","40","","0","images/gray_05.png","","","","playful"
"","","","","","html-slider-response","67","398135","0.0-63.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_41.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","65","","0","images/gray_41.png","","","","playful"
"","","","","","html-slider-response","68","399667","0.0-64.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_20.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","29","","0","images/gray_20.png","","","","playful"
"","","","","","html-slider-response","69","401087","0.0-65.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_10.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","18","","0","images/gray_10.png","","","","playful"
"","","","","","html-slider-response","70","402574","0.0-66.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_07.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","18","","0","images/gray_07.png","","","","playful"
"","","","","","html-slider-response","71","406410","0.0-67.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_27.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","11","","0","images/gray_27.png","","","","playful"
"","","","","","html-slider-response","72","407638","0.0-68.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_30.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","11","","0","images/gray_30.png","","","","playful"
"","","","","","html-slider-response","73","409167","0.0-69.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_32.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","14","","0","images/gray_32.png","","","","playful"
"","","","","","html-slider-response","74","410207","0.0-70.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_34.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","17","","0","images/gray_34.png","","","","playful"
"","","","","","html-slider-response","75","411406","0.0-71.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_36.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","18","","0","images/gray_36.png","","","","playful"
"","","","","","html-slider-response","76","412760","0.0-72.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_16.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","20","","0","images/gray_16.png","","","","playful"
"","","","","","html-slider-response","77","413908","0.0-73.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_29.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","21","","0","images/gray_29.png","","","","playful"
"","","","","","html-slider-response","78","415907","0.0-74.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_18.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","22","","0","images/gray_18.png","","","","playful"
"","","","","","html-slider-response","79","421674","0.0-75.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_38.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","22","","0","images/gray_38.png","","","","playful"
"","","","","","html-slider-response","80","424293","0.0-76.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_28.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","18","","0","images/gray_28.png","","","","playful"
"","","","","","html-slider-response","81","425678","0.0-77.0","hy5sqr6x93","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >playful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_04.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","18","","0","images/gray_04.png","","","","playful"
