"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition_num","condition","workerId","hitId","rt","response","question_order","stimulus","task","image","correct_response","correct","question_idx","political_q_type"
"","","","","","html-button-response","15","194130","0.0-15.0","k2azs4fd2u","1","positive_negative","A2CDT2Q9AIGV3C","3X0EMNLXEP0SEL15ICA09YM3K6DPVZ","8162","0","","
            <div class=""instructions"" style=""text-align: left; width:600px; margin: 0 auto;"">
            <p>Great job! You have evaluated all the maps.</p>
            <p>You will now be presented with a series of statements where you will be asked to indicate your level of agreement or disagreement.<br>                Following that, you will be asked to answer a few demographic questions.</p>
            <p>Press 'Continue' when you are ready.</p>
            </div>
            ","","","","","",""
"","","","","","survey-likert","16","201795","0.0-16.0","k2azs4fd2u","1","positive_negative","A2CDT2Q9AIGV3C","3X0EMNLXEP0SEL15ICA09YM3K6DPVZ","7558","{""Q0"":5}","[0]","","","","","","climate_q_1",""
"","","","","","survey-likert","17","207020","0.0-17.0","k2azs4fd2u","1","positive_negative","A2CDT2Q9AIGV3C","3X0EMNLXEP0SEL15ICA09YM3K6DPVZ","5110","{""Q0"":1}","[0]","","","","","","climate_q_6",""
"","","","","","survey-likert","18","215981","0.0-18.0","k2azs4fd2u","1","positive_negative","A2CDT2Q9AIGV3C","3X0EMNLXEP0SEL15ICA09YM3K6DPVZ","8857","{""Q0"":5}","[0]","","","","","","climate_q_2",""
"","","","","","survey-likert","19","220918","0.0-19.0","k2azs4fd2u","1","positive_negative","A2CDT2Q9AIGV3C","3X0EMNLXEP0SEL15ICA09YM3K6DPVZ","4830","{""Q0"":1}","[0]","","","","","","climate_q_4",""
"","","","","","survey-likert","20","225297","0.0-20.0","k2azs4fd2u","1","positive_negative","A2CDT2Q9AIGV3C","3X0EMNLXEP0SEL15ICA09YM3K6DPVZ","4276","{""Q0"":5}","[0]","","","","","","climate_q_3",""
"","","","","","survey-likert","21","230192","0.0-21.0","k2azs4fd2u","1","positive_negative","A2CDT2Q9AIGV3C","3X0EMNLXEP0SEL15ICA09YM3K6DPVZ","4793","{""Q0"":0}","[0]","","","","","","climate_q_5",""
"","","","","","survey-multi-choice","22","235660","0.0-22.0","k2azs4fd2u","1","positive_negative","A2CDT2Q9AIGV3C","3X0EMNLXEP0SEL15ICA09YM3K6DPVZ","5358","{""Q0"":""Yes""}","[0]","","","","","","climate_change_real",""
"","","","","","survey-likert","23","239942","0.0-23.0","k2azs4fd2u","1","positive_negative","A2CDT2Q9AIGV3C","3X0EMNLXEP0SEL15ICA09YM3K6DPVZ","4181","{""Q0"":2}","[0]","","","","","","climate_worry",""
"","","","","","survey-likert","24","244201","0.0-24.0","k2azs4fd2u","1","positive_negative","A2CDT2Q9AIGV3C","3X0EMNLXEP0SEL15ICA09YM3K6DPVZ","4157","{""Q0"":2}","[0]","","","","","","political_affiliation_1",""
"","","","","","survey-likert","25","248865","0.0-25.0-0.0","k2azs4fd2u","1","positive_negative","A2CDT2Q9AIGV3C","3X0EMNLXEP0SEL15ICA09YM3K6DPVZ","4561","{""Q0"":2}","[0]","","","","","","political_affiliation_2","independent"
"","","","","","survey-text","26","270436","0.0-25.0-1.0","k2azs4fd2u","1","positive_negative","A2CDT2Q9AIGV3C","3X0EMNLXEP0SEL15ICA09YM3K6DPVZ","21463","{""Age"":""66"",""Gender"":""female"",""Race/ethnicity"":""white"",""Languages"":""English""}","","","","","","","",""
