"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition_num","rt","stimulus","response","question_order","slider_start","image_path","practiceTrial","practiceTrialNum","correct","concept","repetition","hue","lightness","saturation","shift","ishihara_plate","correct_response"
"","","","","","html-slider-response","14","210483","0.0-11.0-0.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider halfway between the center and left endpoint of the scale</p>

                                    </div>
                                </div>","-102","","0","","true","3","true","","","","","","","",""
"","","","","","html-button-response","15","810073","0.0-11.0-1.0","7c1ond1jxo","11","599089","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","","","","","","","","","",""
"","","","","","html-button-response","16","812898","0.0-12.0","7c1ond1jxo","11","2824","<p>Great job! You've completed the practice trials. Now you will begin the main task.</p>","0","","","","","","","","","","","","","",""
"","","","","","html-button-response","17","818306","0.0-13.0","7c1ond1jxo","11","5407","<p>In this block of trials, you will be asked to rate how much you associate each map with:</p > <p style = 'font-size:150%; font-weight: bold'>calm</p><br></br>","0","","","","","","","","","","","","","",""
"","","","","","html-slider-response","18","823726","0.0-14.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_U_12_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-37","","0","images/B_L_U_12_lightshift.png","","","","calm","1","B","L","U","lightshift","",""
"","","","","","html-slider-response","19","826580","0.0-15.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_S_5_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","27","","0","images/G_D_S_5_lightshift.png","","","","calm","1","G","D","S","lightshift","",""
"","","","","","html-slider-response","20","830112","0.0-16.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_S_30_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-121","","0","images/R_L_S_30_darkshift.png","","","","calm","1","R","L","S","darkshift","",""
"","","","","","html-slider-response","21","833818","0.0-17.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_S_23_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-97","","0","images/Y_L_S_23_darkshift.png","","","","calm","1","Y","L","S","darkshift","",""
"","","","","","html-slider-response","22","838149","0.0-18.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_U_7_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","86","","0","images/G_D_U_7_lightshift.png","","","","calm","2","G","D","U","lightshift","",""
"","","","","","html-slider-response","23","844326","0.0-19.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_U_26_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","34","","0","images/Y_L_U_26_darkshift.png","","","","calm","2","Y","L","U","darkshift","",""
"","","","","","html-slider-response","24","848303","0.0-20.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_S_10_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","77","","0","images/B_L_S_10_darkshift.png","","","","calm","2","B","L","S","darkshift","",""
"","","","","","html-slider-response","25","854450","0.0-21.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_U_28_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","131","","0","images/Y_D_U_28_darkshift.png","","","","calm","1","Y","D","U","darkshift","",""
"","","","","","html-slider-response","26","859664","0.0-22.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_S_44_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","80","","0","images/G_L_S_44_lightshift.png","","","","calm","2","G","L","S","lightshift","",""
"","","","","","html-slider-response","27","863414","0.0-23.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_U_28_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-147","","0","images/Y_D_U_28_lightshift.png","","","","calm","1","Y","D","U","lightshift","",""
"","","","","","html-slider-response","28","866299","0.0-24.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_U_7_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","124","","0","images/G_D_U_7_lightshift.png","","","","calm","1","G","D","U","lightshift","",""
"","","","","","html-slider-response","29","868495","0.0-25.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_S_10_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","65","","0","images/B_L_S_10_lightshift.png","","","","calm","2","B","L","S","lightshift","",""
"","","","","","html-slider-response","30","873080","0.0-26.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_S_13_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-45","","0","images/B_D_S_13_lightshift.png","","","","calm","1","B","D","S","lightshift","",""
"","","","","","html-slider-response","31","876530","0.0-27.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_S_23_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-142","","0","images/Y_L_S_23_lightshift.png","","","","calm","1","Y","L","S","lightshift","",""
"","","","","","html-slider-response","32","880797","0.0-28.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_S_13_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-168","","0","images/B_D_S_13_darkshift.png","","","","calm","1","B","D","S","darkshift","",""
"","","","","","html-slider-response","33","884285","0.0-29.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_S_44_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","141","","0","images/G_L_S_44_darkshift.png","","","","calm","2","G","L","S","darkshift","",""
"","","","","","html-slider-response","34","889109","0.0-30.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_U_41_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-177","","0","images/R_D_U_41_darkshift.png","","","","calm","2","R","D","U","darkshift","",""
"","","","","","html-slider-response","35","892521","0.0-31.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_U_12_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","155","","0","images/B_L_U_12_darkshift.png","","","","calm","2","B","L","U","darkshift","",""
"","","","","","html-slider-response","36","895564","0.0-32.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_U_12_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","167","","0","images/B_L_U_12_darkshift.png","","","","calm","1","B","L","U","darkshift","",""
"","","","","","html-slider-response","37","898762","0.0-33.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_U_15_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-91","","0","images/B_D_U_15_darkshift.png","","","","calm","1","B","D","U","darkshift","",""
"","","","","","html-slider-response","38","901381","0.0-34.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_S_27_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-168","","0","images/Y_D_S_27_lightshift.png","","","","calm","2","Y","D","S","lightshift","",""
"","","","","","html-slider-response","39","903415","0.0-35.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_S_30_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-85","","0","images/R_L_S_30_lightshift.png","","","","calm","2","R","L","S","lightshift","",""
"","","","","","html-slider-response","40","906427","0.0-36.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_U_7_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","121","","0","images/G_D_U_7_darkshift.png","","","","calm","1","G","D","U","darkshift","",""
"","","","","","html-slider-response","41","908418","0.0-37.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_S_5_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-91","","0","images/G_D_S_5_lightshift.png","","","","calm","2","G","D","S","lightshift","",""
"","","","","","html-slider-response","42","914226","0.0-38.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_U_33_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-192","","0","images/R_L_U_33_lightshift.png","","","","calm","1","R","L","U","lightshift","",""
"","","","","","html-slider-response","43","917950","0.0-39.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_U_12_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-190","","0","images/B_L_U_12_lightshift.png","","","","calm","2","B","L","U","lightshift","",""
"","","","","","html-slider-response","44","922907","0.0-40.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_S_37_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-110","","0","images/R_D_S_37_darkshift.png","","","","calm","2","R","D","S","darkshift","",""
"","","","","","html-slider-response","45","925348","0.0-41.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_U_26_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-142","","0","images/Y_L_U_26_darkshift.png","","","","calm","1","Y","L","U","darkshift","",""
"","","","","","html-slider-response","46","927936","0.0-42.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_S_44_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","107","","0","images/G_L_S_44_lightshift.png","","","","calm","1","G","L","S","lightshift","",""
"","","","","","html-slider-response","47","931077","0.0-43.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_U_2_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-51","","0","images/G_L_U_2_darkshift.png","","","","calm","1","G","L","U","darkshift","",""
"","","","","","html-slider-response","48","933480","0.0-44.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_U_41_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-126","","0","images/R_D_U_41_lightshift.png","","","","calm","1","R","D","U","lightshift","",""
"","","","","","html-slider-response","49","938377","0.0-45.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_S_10_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","46","","0","images/B_L_S_10_darkshift.png","","","","calm","1","B","L","S","darkshift","",""
"","","","","","html-slider-response","50","940379","0.0-46.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_U_2_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","24","","0","images/G_L_U_2_darkshift.png","","","","calm","2","G","L","U","darkshift","",""
"","","","","","html-slider-response","51","942984","0.0-47.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_U_15_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-73","","0","images/B_D_U_15_lightshift.png","","","","calm","2","B","D","U","lightshift","",""
"","","","","","html-slider-response","52","945588","0.0-48.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_S_23_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-200","","0","images/Y_L_S_23_darkshift.png","","","","calm","2","Y","L","S","darkshift","",""
"","","","","","html-slider-response","53","948499","0.0-49.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_S_44_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","31","","0","images/G_L_S_44_darkshift.png","","","","calm","1","G","L","S","darkshift","",""
"","","","","","html-slider-response","54","950213","0.0-50.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_U_15_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-69","","0","images/B_D_U_15_darkshift.png","","","","calm","2","B","D","U","darkshift","",""
"","","","","","html-slider-response","55","953506","0.0-51.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_U_26_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-155","","0","images/Y_L_U_26_lightshift.png","","","","calm","2","Y","L","U","lightshift","",""
"","","","","","html-slider-response","56","956828","0.0-52.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_U_33_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-94","","0","images/R_L_U_33_darkshift.png","","","","calm","2","R","L","U","darkshift","",""
"","","","","","html-slider-response","57","959227","0.0-53.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_U_15_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-142","","0","images/B_D_U_15_lightshift.png","","","","calm","1","B","D","U","lightshift","",""
"","","","","","html-slider-response","58","960953","0.0-54.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_U_33_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-58","","0","images/R_L_U_33_darkshift.png","","","","calm","1","R","L","U","darkshift","",""
"","","","","","html-slider-response","59","965888","0.0-55.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_S_10_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","74","","0","images/B_L_S_10_lightshift.png","","","","calm","1","B","L","S","lightshift","",""
"","","","","","html-slider-response","60","967816","0.0-56.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_S_37_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-76","","0","images/R_D_S_37_lightshift.png","","","","calm","2","R","D","S","lightshift","",""
"","","","","","html-slider-response","61","970228","0.0-57.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_S_27_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-184","","0","images/Y_D_S_27_darkshift.png","","","","calm","2","Y","D","S","darkshift","",""
"","","","","","html-slider-response","62","972187","0.0-58.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_U_41_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-190","","0","images/R_D_U_41_darkshift.png","","","","calm","1","R","D","U","darkshift","",""
"","","","","","html-slider-response","63","974746","0.0-59.0","7c1ond1jxo","11","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_S_27_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-185","","0","images/Y_D_S_27_lightshift.png","","","","calm","1","Y","D","S","lightshift","",""
