"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition_num","rt","stimulus","response","question_order","slider_start","image_path","practiceTrial","practiceTrialNum","correct","concept","repetition","hue","lightness","saturation","shift","ishihara_plate","correct_response"
"","","","","","html-slider-response","45","208179","0.0-27.0","n8vzc2ow1u","1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_U_26_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","141","","0","images/G_D_U_26_lightshift.png","","","","calm","1","G","D","U","lightshift","",""
"","","","","","html-slider-response","46","209325","0.0-28.0","n8vzc2ow1u","1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_S_30_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","141","","0","images/B_D_S_30_darkshift.png","","","","calm","1","B","D","S","darkshift","",""
"","","","","","html-slider-response","47","210412","0.0-29.0","n8vzc2ow1u","1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_U_15_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","141","","0","images/G_L_U_15_darkshift.png","","","","calm","1","G","L","U","darkshift","",""
"","","","","","html-slider-response","48","211095","0.0-30.0","n8vzc2ow1u","1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_U_2_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","141","","0","images/Y_D_U_2_lightshift.png","","","","calm","2","Y","D","U","lightshift","",""
"","","","","","html-slider-response","49","211784","0.0-31.0","n8vzc2ow1u","1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_U_41_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","141","","0","images/Y_L_U_41_lightshift.png","","","","calm","1","Y","L","U","lightshift","",""
"","","","","","html-slider-response","50","212633","0.0-32.0","n8vzc2ow1u","1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_S_44_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","141","","0","images/Y_D_S_44_lightshift.png","","","","calm","1","Y","D","S","lightshift","",""
"","","","","","html-slider-response","51","213517","0.0-33.0","n8vzc2ow1u","1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_U_41_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","141","","0","images/Y_L_U_41_darkshift.png","","","","calm","2","Y","L","U","darkshift","",""
"","","","","","html-slider-response","52","214387","0.0-34.0","n8vzc2ow1u","1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_S_5_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","141","","0","images/R_L_S_5_lightshift.png","","","","calm","2","R","L","S","lightshift","",""
"","","","","","html-slider-response","53","215070","0.0-35.0","n8vzc2ow1u","1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_S_13_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","141","","0","images/G_L_S_13_lightshift.png","","","","calm","2","G","L","S","lightshift","",""
"","","","","","html-slider-response","54","215828","0.0-36.0","n8vzc2ow1u","1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_S_10_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","141","","0","images/R_D_S_10_lightshift.png","","","","calm","1","R","D","S","lightshift","",""
"","","","","","html-slider-response","55","216736","0.0-37.0","n8vzc2ow1u","1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_U_12_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","141","","0","images/R_D_U_12_darkshift.png","","","","calm","1","R","D","U","darkshift","",""
"","","","","","html-slider-response","56","217561","0.0-38.0","n8vzc2ow1u","1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_S_44_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","141","","0","images/Y_D_S_44_lightshift.png","","","","calm","2","Y","D","S","lightshift","",""
"","","","","","html-slider-response","57","218205","0.0-39.0","n8vzc2ow1u","1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_S_23_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","141","","0","images/G_D_S_23_darkshift.png","","","","calm","1","G","D","S","darkshift","",""
"","","","","","html-slider-response","58","218843","0.0-40.0","n8vzc2ow1u","1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_U_7_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","141","","0","images/R_L_U_7_lightshift.png","","","","calm","1","R","L","U","lightshift","",""
"","","","","","html-slider-response","59","219495","0.0-41.0","n8vzc2ow1u","1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_U_28_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","141","","0","images/B_L_U_28_lightshift.png","","","","calm","1","B","L","U","lightshift","",""
"","","","","","html-slider-response","60","220134","0.0-42.0","n8vzc2ow1u","1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_S_30_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","141","","0","images/B_D_S_30_lightshift.png","","","","calm","2","B","D","S","lightshift","",""
"","","","","","html-slider-response","61","220778","0.0-43.0","n8vzc2ow1u","1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_U_2_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","141","","0","images/Y_D_U_2_darkshift.png","","","","calm","2","Y","D","U","darkshift","",""
"","","","","","html-slider-response","62","221429","0.0-44.0","n8vzc2ow1u","1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_S_37_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","141","","0","images/Y_L_S_37_darkshift.png","","","","calm","1","Y","L","S","darkshift","",""
"","","","","","html-slider-response","63","222075","0.0-45.0","n8vzc2ow1u","1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_S_13_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","141","","0","images/G_L_S_13_darkshift.png","","","","calm","2","G","L","S","darkshift","",""
"","","","","","html-slider-response","64","222764","0.0-46.0","n8vzc2ow1u","1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_U_26_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","141","","0","images/G_D_U_26_darkshift.png","","","","calm","1","G","D","U","darkshift","",""
"","","","","","html-slider-response","65","223441","0.0-47.0","n8vzc2ow1u","1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_U_41_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","141","","0","images/Y_L_U_41_darkshift.png","","","","calm","1","Y","L","U","darkshift","",""
"","","","","","html-slider-response","66","224100","0.0-48.0","n8vzc2ow1u","1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_S_5_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","141","","0","images/R_L_S_5_darkshift.png","","","","calm","2","R","L","S","darkshift","",""
"","","","","","html-slider-response","67","224768","0.0-49.0","n8vzc2ow1u","1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_U_26_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","141","","0","images/G_D_U_26_lightshift.png","","","","calm","2","G","D","U","lightshift","",""
"","","","","","html-slider-response","68","225429","0.0-50.0","n8vzc2ow1u","1","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >calm</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_U_7_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","141","","0","images/R_L_U_7_lightshift.png","","","","calm","2","R","L","U","lightshift","",""
