"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition_num","rt","stimulus","response","question_order","slider_start","image_path","practiceTrial","practiceTrialNum","correct","concept","repetition","hue","lightness","saturation","shift","ishihara_plate","correct_response"
"","","","","","html-slider-response","10","97901","0.0-9.0-0.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider all the way to the <br> left endpoint of the scale</p>

                                    </div>
                                </div>","-200","","0","","true","1","true","","","","","","","",""
"","","","","","html-button-response","11","100290","0.0-9.0-1.0","cncqukmedd","3","1887","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","","","","","","","","","",""
"","","","","","html-slider-response","12","102784","0.0-10.0-0.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider halfway between the center and right endpoint of the scale</p>

                                    </div>
                                </div>","3","","0","","true","2","false","","","","","","","",""
"","","","","","html-button-response","13","105139","0.0-10.0-1.0","cncqukmedd","3","1853","<p align='center'><b>Not quite!</b> The slider was not placed near the instructed located. Click on 'Continue' to try again. </p>","0","","","","","","","","","","","","","",""
"","","","","","html-slider-response","14","107470","0.0-10.1-0.1","cncqukmedd","3","NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider halfway between the center and right endpoint of the scale</p>

                                    </div>
                                </div>","113","","0","","true","2","false","","","","","","","",""
"","","","","","html-button-response","15","108623","0.0-10.1-1.1","cncqukmedd","3","652","<p align='center'><b>Not quite!</b> The slider was not placed near the instructed located. Click on 'Continue' to try again. </p>","0","","","","","","","","","","","","","",""
"","","","","","html-slider-response","16","112733","0.0-10.2-0.2","cncqukmedd","3","NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider halfway between the center and right endpoint of the scale</p>

                                    </div>
                                </div>","115","","0","","true","2","false","","","","","","","",""
"","","","","","html-button-response","17","115106","0.0-10.2-1.2","cncqukmedd","3","1871","<p align='center'><b>Not quite!</b> The slider was not placed near the instructed located. Click on 'Continue' to try again. </p>","0","","","","","","","","","","","","","",""
"","","","","","html-slider-response","18","121621","0.0-10.3-0.3","cncqukmedd","3","NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider halfway between the center and right endpoint of the scale</p>

                                    </div>
                                </div>","121","","0","","true","2","false","","","","","","","",""
"","","","","","html-button-response","19","122956","0.0-10.3-1.3","cncqukmedd","3","833","<p align='center'><b>Not quite!</b> The slider was not placed near the instructed located. Click on 'Continue' to try again. </p>","0","","","","","","","","","","","","","",""
"","","","","","html-slider-response","20","124401","0.0-10.4-0.4","cncqukmedd","3","NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider halfway between the center and right endpoint of the scale</p>

                                    </div>
                                </div>","-91","","0","","true","2","false","","","","","","","",""
"","","","","","html-button-response","21","125623","0.0-10.4-1.4","cncqukmedd","3","720","<p align='center'><b>Not quite!</b> The slider was not placed near the instructed located. Click on 'Continue' to try again. </p>","0","","","","","","","","","","","","","",""
"","","","","","html-slider-response","22","127102","0.0-10.5-0.5","cncqukmedd","3","NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider halfway between the center and right endpoint of the scale</p>

                                    </div>
                                </div>","160","","0","","true","2","false","","","","","","","",""
"","","","","","html-button-response","23","128390","0.0-10.5-1.5","cncqukmedd","3","787","<p align='center'><b>Not quite!</b> The slider was not placed near the instructed located. Click on 'Continue' to try again. </p>","0","","","","","","","","","","","","","",""
"","","","","","html-slider-response","24","134834","0.0-10.6-0.6","cncqukmedd","3","NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider halfway between the center and right endpoint of the scale</p>

                                    </div>
                                </div>","112","","0","","true","2","false","","","","","","","",""
"","","","","","html-button-response","25","136977","0.0-10.6-1.6","cncqukmedd","3","1641","<p align='center'><b>Not quite!</b> The slider was not placed near the instructed located. Click on 'Continue' to try again. </p>","0","","","","","","","","","","","","","",""
"","","","","","html-slider-response","26","146476","0.0-10.7-0.7","cncqukmedd","3","NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider halfway between the center and right endpoint of the scale</p>

                                    </div>
                                </div>","115","","0","","true","2","false","","","","","","","",""
"","","","","","html-button-response","27","147848","0.0-10.7-1.7","cncqukmedd","3","870","<p align='center'><b>Not quite!</b> The slider was not placed near the instructed located. Click on 'Continue' to try again. </p>","0","","","","","","","","","","","","","",""
"","","","","","html-slider-response","28","151596","0.0-10.8-0.8","cncqukmedd","3","NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider halfway between the center and right endpoint of the scale</p>

                                    </div>
                                </div>","101","","0","","true","2","true","","","","","","","",""
"","","","","","html-button-response","29","153117","0.0-10.8-1.8","cncqukmedd","3","1019","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","","","","","","","","","",""
"","","","","","html-slider-response","30","155167","0.0-11.0-0.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider halfway between the center and left endpoint of the scale</p>

                                    </div>
                                </div>","-86","","0","","true","3","true","","","","","","","",""
"","","","","","html-button-response","31","156395","0.0-11.0-1.0","cncqukmedd","3","725","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","","","","","","","","","",""
"","","","","","html-button-response","32","159850","0.0-12.0","cncqukmedd","3","3455","<p>Great job! You've completed the practice trials. Now you will begin the main task.</p>","0","","","","","","","","","","","","","",""
"","","","","","html-button-response","33","162481","0.0-13.0","cncqukmedd","3","2630","<p>In this block of trials, you will be asked to rate how much you associate each map with:</p > <p style = 'font-size:150%; font-weight: bold'>negative</p><br></br>","0","","","","","","","","","","","","","",""
"","","","","","html-slider-response","34","165143","0.0-14.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_S_5_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","114","","0","images/Y_D_S_5_lightshift.png","","","","negative","2","Y","D","S","lightshift","",""
"","","","","","html-slider-response","35","168909","0.0-15.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_S_23_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-131","","0","images/G_L_S_23_lightshift.png","","","","negative","1","G","L","S","lightshift","",""
"","","","","","html-slider-response","36","170339","0.0-16.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_S_10_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-132","","0","images/R_L_S_10_lightshift.png","","","","negative","1","R","L","S","lightshift","",""
"","","","","","html-slider-response","37","172088","0.0-17.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_U_33_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-134","","0","images/B_L_U_33_darkshift.png","","","","negative","2","B","L","U","darkshift","",""
"","","","","","html-slider-response","38","174423","0.0-18.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_S_23_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-144","","0","images/G_L_S_23_darkshift.png","","","","negative","1","G","L","S","darkshift","",""
"","","","","","html-slider-response","39","176657","0.0-19.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_S_30_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","67","","0","images/B_L_S_30_darkshift.png","","","","negative","2","B","L","S","darkshift","",""
"","","","","","html-slider-response","40","180173","0.0-20.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_U_26_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-64","","0","images/G_L_U_26_lightshift.png","","","","negative","1","G","L","U","lightshift","",""
"","","","","","html-slider-response","41","187624","0.0-21.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_U_15_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-136","","0","images/R_D_U_15_darkshift.png","","","","negative","1","R","D","U","darkshift","",""
"","","","","","html-slider-response","42","189307","0.0-22.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_S_27_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-88","","0","images/G_D_S_27_darkshift.png","","","","negative","2","G","D","S","darkshift","",""
"","","","","","html-slider-response","43","192257","0.0-23.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_U_12_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","184","","0","images/R_L_U_12_lightshift.png","","","","negative","2","R","L","U","lightshift","",""
"","","","","","html-slider-response","44","193690","0.0-24.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_U_7_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","190","","0","images/Y_D_U_7_darkshift.png","","","","negative","2","Y","D","U","darkshift","",""
"","","","","","html-slider-response","45","196491","0.0-25.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_S_13_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-89","","0","images/R_D_S_13_darkshift.png","","","","negative","2","R","D","S","darkshift","",""
"","","","","","html-slider-response","46","198440","0.0-26.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_U_28_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-113","","0","images/G_D_U_28_darkshift.png","","","","negative","1","G","D","U","darkshift","",""
"","","","","","html-slider-response","47","200640","0.0-27.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_S_27_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-46","","0","images/G_D_S_27_darkshift.png","","","","negative","1","G","D","S","darkshift","",""
"","","","","","html-slider-response","48","202257","0.0-28.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_U_41_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-76","","0","images/B_D_U_41_darkshift.png","","","","negative","2","B","D","U","darkshift","",""
"","","","","","html-slider-response","49","203890","0.0-29.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_S_5_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","178","","0","images/Y_D_S_5_lightshift.png","","","","negative","1","Y","D","S","lightshift","",""
"","","","","","html-slider-response","50","206673","0.0-30.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_S_13_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","118","","0","images/R_D_S_13_darkshift.png","","","","negative","1","R","D","S","darkshift","",""
"","","","","","html-slider-response","51","208240","0.0-31.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_U_28_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","52","","0","images/G_D_U_28_lightshift.png","","","","negative","1","G","D","U","lightshift","",""
"","","","","","html-slider-response","52","213057","0.0-32.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_S_5_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","52","","0","images/Y_D_S_5_darkshift.png","","","","negative","1","Y","D","S","darkshift","",""
"","","","","","html-slider-response","53","215190","0.0-33.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_S_37_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","130","","0","images/B_D_S_37_lightshift.png","","","","negative","1","B","D","S","lightshift","",""
"","","","","","html-slider-response","54","216457","0.0-34.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_U_7_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","129","","0","images/Y_D_U_7_lightshift.png","","","","negative","1","Y","D","U","lightshift","",""
"","","","","","html-slider-response","55","218691","0.0-35.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_S_13_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-72","","0","images/R_D_S_13_lightshift.png","","","","negative","2","R","D","S","lightshift","",""
"","","","","","html-slider-response","56","220258","0.0-36.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_U_41_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-101","","0","images/B_D_U_41_lightshift.png","","","","negative","1","B","D","U","lightshift","",""
"","","","","","html-slider-response","57","222742","0.0-37.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_U_15_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","63","","0","images/R_D_U_15_darkshift.png","","","","negative","2","R","D","U","darkshift","",""
"","","","","","html-slider-response","58","224442","0.0-38.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_U_26_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-88","","0","images/G_L_U_26_darkshift.png","","","","negative","1","G","L","U","darkshift","",""
"","","","","","html-slider-response","59","225891","0.0-39.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_U_33_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-78","","0","images/B_L_U_33_darkshift.png","","","","negative","1","B","L","U","darkshift","",""
"","","","","","html-slider-response","60","228458","0.0-40.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_S_37_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","104","","0","images/B_D_S_37_darkshift.png","","","","negative","1","B","D","S","darkshift","",""
"","","","","","html-slider-response","61","230475","0.0-41.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_U_26_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-58","","0","images/G_L_U_26_lightshift.png","","","","negative","2","G","L","U","lightshift","",""
"","","","","","html-slider-response","62","232707","0.0-42.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_U_28_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-130","","0","images/G_D_U_28_darkshift.png","","","","negative","2","G","D","U","darkshift","",""
"","","","","","html-slider-response","63","234507","0.0-43.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_S_10_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-42","","0","images/R_L_S_10_darkshift.png","","","","negative","1","R","L","S","darkshift","",""
"","","","","","html-slider-response","64","236424","0.0-44.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_U_33_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-43","","0","images/B_L_U_33_lightshift.png","","","","negative","1","B","L","U","lightshift","",""
"","","","","","html-slider-response","65","242024","0.0-45.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_S_37_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-17","","0","images/B_D_S_37_lightshift.png","","","","negative","2","B","D","S","lightshift","",""
"","","","","","html-slider-response","66","243975","0.0-46.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_S_37_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","64","","0","images/B_D_S_37_darkshift.png","","","","negative","2","B","D","S","darkshift","",""
"","","","","","html-slider-response","67","245624","0.0-47.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_S_30_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","64","","0","images/B_L_S_30_lightshift.png","","","","negative","1","B","L","S","lightshift","",""
"","","","","","html-slider-response","68","247274","0.0-48.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_S_27_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","40","","0","images/G_D_S_27_lightshift.png","","","","negative","2","G","D","S","lightshift","",""
"","","","","","html-slider-response","69","250091","0.0-49.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_S_23_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-32","","0","images/G_L_S_23_lightshift.png","","","","negative","2","G","L","S","lightshift","",""
"","","","","","html-slider-response","70","252441","0.0-50.0","cncqukmedd","3","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_S_44_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-108","","0","images/Y_L_S_44_lightshift.png","","","","negative","1","Y","L","S","lightshift","",""
