"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition_num","rt","stimulus","response","question_order","slider_start","image_path","practiceTrial","practiceTrialNum","correct","concept","repetition","hue","lightness","saturation","shift","ishihara_plate","correct_response"
"","","","","","html-slider-response","10","51473","0.0-9.0-0.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider all the way to the <br> left endpoint of the scale</p>

                                    </div>
                                </div>","-200","","0","","true","1","true","","","","","","","",""
"","","","","","html-button-response","11","52651","0.0-9.0-1.0","yvjpy146h4","7","676","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","","","","","","","","","",""
"","","","","","html-slider-response","12","56609","0.0-10.0-0.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider halfway between the center and right endpoint of the scale</p>

                                    </div>
                                </div>","106","","0","","true","2","true","","","","","","","",""
"","","","","","html-button-response","13","57740","0.0-10.0-1.0","yvjpy146h4","7","629","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","","","","","","","","","",""
"","","","","","html-slider-response","14","62725","0.0-11.0-0.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider halfway between the center and left endpoint of the scale</p>

                                    </div>
                                </div>","-106","","0","","true","3","true","","","","","","","",""
"","","","","","html-button-response","15","63774","0.0-11.0-1.0","yvjpy146h4","7","547","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","","","","","","","","","",""
"","","","","","html-button-response","16","64529","0.0-12.0","yvjpy146h4","7","755","<p>Great job! You've completed the practice trials. Now you will begin the main task.</p>","0","","","","","","","","","","","","","",""
"","","","","","html-button-response","17","68188","0.0-13.0","yvjpy146h4","7","3658","<p>In this block of trials, you will be asked to rate how much you associate each map with:</p > <p style = 'font-size:150%; font-weight: bold'>startling</p><br></br>","0","","","","","","","","","","","","","",""
"","","","","","html-slider-response","18","72947","0.0-14.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_S_13_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-50","","0","images/Y_D_S_13_lightshift.png","","","","startling","2","Y","D","S","lightshift","",""
"","","","","","html-slider-response","19","75189","0.0-15.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_U_41_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-45","","0","images/G_D_U_41_lightshift.png","","","","startling","1","G","D","U","lightshift","",""
"","","","","","html-slider-response","20","79026","0.0-16.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_U_26_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","19","","0","images/R_L_U_26_darkshift.png","","","","startling","2","R","L","U","darkshift","",""
"","","","","","html-slider-response","21","82328","0.0-17.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_S_27_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","42","","0","images/R_D_S_27_darkshift.png","","","","startling","2","R","D","S","darkshift","",""
"","","","","","html-slider-response","22","86341","0.0-18.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_U_2_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","92","","0","images/B_L_U_2_lightshift.png","","","","startling","2","B","L","U","lightshift","",""
"","","","","","html-slider-response","23","88773","0.0-19.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_U_2_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-39","","0","images/B_L_U_2_darkshift.png","","","","startling","2","B","L","U","darkshift","",""
"","","","","","html-slider-response","24","91226","0.0-20.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_U_7_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-99","","0","images/B_D_U_7_darkshift.png","","","","startling","2","B","D","U","darkshift","",""
"","","","","","html-slider-response","25","93273","0.0-21.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_S_10_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","23","","0","images/Y_L_S_10_darkshift.png","","","","startling","1","Y","L","S","darkshift","",""
"","","","","","html-slider-response","26","95258","0.0-22.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_U_28_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-14","","0","images/R_D_U_28_darkshift.png","","","","startling","2","R","D","U","darkshift","",""
"","","","","","html-slider-response","27","97803","0.0-23.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_U_26_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","143","","0","images/R_L_U_26_lightshift.png","","","","startling","2","R","L","U","lightshift","",""
"","","","","","html-slider-response","28","100999","0.0-24.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_S_13_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-146","","0","images/Y_D_S_13_darkshift.png","","","","startling","2","Y","D","S","darkshift","",""
"","","","","","html-slider-response","29","103148","0.0-25.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_S_44_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","144","","0","images/B_L_S_44_lightshift.png","","","","startling","1","B","L","S","lightshift","",""
"","","","","","html-slider-response","30","104654","0.0-26.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_U_33_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-53","","0","images/G_L_U_33_darkshift.png","","","","startling","2","G","L","U","darkshift","",""
"","","","","","html-slider-response","31","106296","0.0-27.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_S_37_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-112","","0","images/G_D_S_37_darkshift.png","","","","startling","2","G","D","S","darkshift","",""
"","","","","","html-slider-response","32","107848","0.0-28.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_S_23_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","146","","0","images/R_L_S_23_lightshift.png","","","","startling","2","R","L","S","lightshift","",""
"","","","","","html-slider-response","33","109530","0.0-29.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_U_41_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-155","","0","images/G_D_U_41_darkshift.png","","","","startling","2","G","D","U","darkshift","",""
"","","","","","html-slider-response","34","112735","0.0-30.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_S_5_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","32","","0","images/B_D_S_5_lightshift.png","","","","startling","1","B","D","S","lightshift","",""
"","","","","","html-slider-response","35","114124","0.0-31.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_U_2_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-50","","0","images/B_L_U_2_darkshift.png","","","","startling","1","B","L","U","darkshift","",""
"","","","","","html-slider-response","36","118712","0.0-32.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_S_27_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","65","","0","images/R_D_S_27_lightshift.png","","","","startling","2","R","D","S","lightshift","",""
"","","","","","html-slider-response","37","120380","0.0-33.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_U_7_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-86","","0","images/B_D_U_7_darkshift.png","","","","startling","1","B","D","U","darkshift","",""
"","","","","","html-slider-response","38","122540","0.0-34.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_U_26_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","35","","0","images/R_L_U_26_darkshift.png","","","","startling","1","R","L","U","darkshift","",""
"","","","","","html-slider-response","39","123838","0.0-35.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_S_30_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","34","","0","images/G_L_S_30_darkshift.png","","","","startling","2","G","L","S","darkshift","",""
"","","","","","html-slider-response","40","124978","0.0-36.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_U_28_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-80","","0","images/R_D_U_28_darkshift.png","","","","startling","1","R","D","U","darkshift","",""
"","","","","","html-slider-response","41","127298","0.0-37.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_U_33_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","113","","0","images/G_L_U_33_lightshift.png","","","","startling","1","G","L","U","lightshift","",""
"","","","","","html-slider-response","42","128939","0.0-38.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_S_27_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-184","","0","images/R_D_S_27_darkshift.png","","","","startling","1","R","D","S","darkshift","",""
"","","","","","html-slider-response","43","130471","0.0-39.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_S_30_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","64","","0","images/G_L_S_30_lightshift.png","","","","startling","2","G","L","S","lightshift","",""
"","","","","","html-slider-response","44","131952","0.0-40.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_U_15_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-85","","0","images/Y_D_U_15_lightshift.png","","","","startling","1","Y","D","U","lightshift","",""
"","","","","","html-slider-response","45","133450","0.0-41.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_U_33_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-155","","0","images/G_L_U_33_darkshift.png","","","","startling","1","G","L","U","darkshift","",""
"","","","","","html-slider-response","46","135779","0.0-42.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_U_12_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-26","","0","images/Y_L_U_12_darkshift.png","","","","startling","2","Y","L","U","darkshift","",""
"","","","","","html-slider-response","47","137478","0.0-43.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_S_5_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","16","","0","images/B_D_S_5_lightshift.png","","","","startling","2","B","D","S","lightshift","",""
"","","","","","html-slider-response","48","138910","0.0-44.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_S_44_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","94","","0","images/B_L_S_44_lightshift.png","","","","startling","2","B","L","S","lightshift","",""
"","","","","","html-slider-response","49","141354","0.0-45.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_U_7_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-77","","0","images/B_D_U_7_lightshift.png","","","","startling","2","B","D","U","lightshift","",""
"","","","","","html-slider-response","50","142962","0.0-46.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_U_12_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","139","","0","images/Y_L_U_12_lightshift.png","","","","startling","1","Y","L","U","lightshift","",""
"","","","","","html-slider-response","51","144308","0.0-47.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_U_28_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-26","","0","images/R_D_U_28_lightshift.png","","","","startling","1","R","D","U","lightshift","",""
"","","","","","html-slider-response","52","145603","0.0-48.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_S_13_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-47","","0","images/Y_D_S_13_lightshift.png","","","","startling","1","Y","D","S","lightshift","",""
"","","","","","html-slider-response","53","147043","0.0-49.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_S_10_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-68","","0","images/Y_L_S_10_darkshift.png","","","","startling","2","Y","L","S","darkshift","",""
"","","","","","html-slider-response","54","149141","0.0-50.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_S_23_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","54","","0","images/R_L_S_23_darkshift.png","","","","startling","1","R","L","S","darkshift","",""
"","","","","","html-slider-response","55","150596","0.0-51.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_U_2_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","113","","0","images/B_L_U_2_lightshift.png","","","","startling","1","B","L","U","lightshift","",""
"","","","","","html-slider-response","56","151916","0.0-52.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_S_27_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-45","","0","images/R_D_S_27_lightshift.png","","","","startling","1","R","D","S","lightshift","",""
"","","","","","html-slider-response","57","153412","0.0-53.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_S_30_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-61","","0","images/G_L_S_30_darkshift.png","","","","startling","1","G","L","S","darkshift","",""
"","","","","","html-slider-response","58","154698","0.0-54.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_S_37_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-78","","0","images/G_D_S_37_lightshift.png","","","","startling","1","G","D","S","lightshift","",""
"","","","","","html-slider-response","59","155839","0.0-55.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_S_37_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-50","","0","images/G_D_S_37_lightshift.png","","","","startling","2","G","D","S","lightshift","",""
"","","","","","html-slider-response","60","157134","0.0-56.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_U_15_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-70","","0","images/Y_D_U_15_lightshift.png","","","","startling","2","Y","D","U","lightshift","",""
"","","","","","html-slider-response","61","158772","0.0-57.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_S_44_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","37","","0","images/B_L_S_44_darkshift.png","","","","startling","2","B","L","S","darkshift","",""
"","","","","","html-slider-response","62","160124","0.0-58.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_U_41_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-29","","0","images/G_D_U_41_lightshift.png","","","","startling","2","G","D","U","lightshift","",""
"","","","","","html-slider-response","63","161544","0.0-59.0","yvjpy146h4","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_S_30_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","53","","0","images/G_L_S_30_lightshift.png","","","","startling","1","G","L","S","lightshift","",""
