"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition_num","rt","stimulus","response","question_order","slider_start","image_path","practiceTrial","practiceTrialNum","correct","concept","repetition","hue","lightness","saturation","shift","ishihara_plate","correct_response"
"","","","","","html-slider-response","21","123780","0.0-17.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_U_7_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-20","","0","images/B_D_U_7_darkshift.png","","","","startling","1","B","D","U","darkshift","",""
"","","","","","html-slider-response","22","141416","0.0-18.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_U_2_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-72","","0","images/B_L_U_2_darkshift.png","","","","startling","1","B","L","U","darkshift","",""
"","","","","","html-slider-response","23","143485","0.0-19.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_S_44_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","57","","0","images/B_L_S_44_lightshift.png","","","","startling","2","B","L","S","lightshift","",""
"","","","","","html-slider-response","24","145252","0.0-20.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_U_7_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-153","","0","images/B_D_U_7_lightshift.png","","","","startling","1","B","D","U","lightshift","",""
"","","","","","html-slider-response","25","146801","0.0-21.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_S_44_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","19","","0","images/B_L_S_44_lightshift.png","","","","startling","1","B","L","S","lightshift","",""
"","","","","","html-slider-response","26","148480","0.0-22.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_S_10_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-27","","0","images/Y_L_S_10_darkshift.png","","","","startling","2","Y","L","S","darkshift","",""
"","","","","","html-slider-response","27","150428","0.0-23.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_U_41_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-96","","0","images/G_D_U_41_darkshift.png","","","","startling","1","G","D","U","darkshift","",""
"","","","","","html-slider-response","28","152505","0.0-24.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_S_5_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","51","","0","images/B_D_S_5_darkshift.png","","","","startling","1","B","D","S","darkshift","",""
"","","","","","html-slider-response","29","154499","0.0-25.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_U_7_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-111","","0","images/B_D_U_7_lightshift.png","","","","startling","2","B","D","U","lightshift","",""
"","","","","","html-slider-response","30","156397","0.0-26.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_S_27_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","30","","0","images/R_D_S_27_lightshift.png","","","","startling","1","R","D","S","lightshift","",""
"","","","","","html-slider-response","31","157980","0.0-27.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_S_23_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","20","","0","images/R_L_S_23_lightshift.png","","","","startling","1","R","L","S","lightshift","",""
"","","","","","html-slider-response","32","159897","0.0-28.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_S_27_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","33","","0","images/R_D_S_27_darkshift.png","","","","startling","1","R","D","S","darkshift","",""
"","","","","","html-slider-response","33","161654","0.0-29.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_S_13_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-50","","0","images/Y_D_S_13_darkshift.png","","","","startling","2","Y","D","S","darkshift","",""
"","","","","","html-slider-response","34","163544","0.0-30.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_U_33_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","126","","0","images/G_L_U_33_lightshift.png","","","","startling","1","G","L","U","lightshift","",""
"","","","","","html-slider-response","35","165153","0.0-31.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_S_5_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","30","","0","images/B_D_S_5_darkshift.png","","","","startling","2","B","D","S","darkshift","",""
"","","","","","html-slider-response","36","166805","0.0-32.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_U_12_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-42","","0","images/Y_L_U_12_darkshift.png","","","","startling","1","Y","L","U","darkshift","",""
"","","","","","html-slider-response","37","168488","0.0-33.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_U_7_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-57","","0","images/B_D_U_7_darkshift.png","","","","startling","2","B","D","U","darkshift","",""
"","","","","","html-slider-response","38","170017","0.0-34.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_U_15_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-80","","0","images/Y_D_U_15_darkshift.png","","","","startling","1","Y","D","U","darkshift","",""
"","","","","","html-slider-response","39","171794","0.0-35.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_S_30_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","113","","0","images/G_L_S_30_lightshift.png","","","","startling","2","G","L","S","lightshift","",""
"","","","","","html-slider-response","40","173326","0.0-36.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_S_10_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-10","","0","images/Y_L_S_10_lightshift.png","","","","startling","2","Y","L","S","lightshift","",""
"","","","","","html-slider-response","41","174706","0.0-37.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_S_13_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-74","","0","images/Y_D_S_13_lightshift.png","","","","startling","1","Y","D","S","lightshift","",""
"","","","","","html-slider-response","42","176407","0.0-38.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_U_41_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-91","","0","images/G_D_U_41_lightshift.png","","","","startling","1","G","D","U","lightshift","",""
"","","","","","html-slider-response","43","177816","0.0-39.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_S_10_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-70","","0","images/Y_L_S_10_darkshift.png","","","","startling","1","Y","L","S","darkshift","",""
"","","","","","html-slider-response","44","179947","0.0-40.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_U_2_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","170","","0","images/B_L_U_2_lightshift.png","","","","startling","2","B","L","U","lightshift","",""
"","","","","","html-slider-response","45","181863","0.0-41.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_U_26_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","122","","0","images/R_L_U_26_darkshift.png","","","","startling","1","R","L","U","darkshift","",""
"","","","","","html-slider-response","46","183535","0.0-42.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_S_27_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","69","","0","images/R_D_S_27_darkshift.png","","","","startling","2","R","D","S","darkshift","",""
"","","","","","html-slider-response","47","185545","0.0-43.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_S_30_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","30","","0","images/G_L_S_30_darkshift.png","","","","startling","2","G","L","S","darkshift","",""
"","","","","","html-slider-response","48","187207","0.0-44.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_U_33_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","183","","0","images/G_L_U_33_lightshift.png","","","","startling","2","G","L","U","lightshift","",""
"","","","","","html-slider-response","49","189363","0.0-45.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_D_S_5_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-18","","0","images/B_D_S_5_lightshift.png","","","","startling","2","B","D","S","lightshift","",""
"","","","","","html-slider-response","50","191062","0.0-46.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_S_23_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","55","","0","images/R_L_S_23_lightshift.png","","","","startling","2","R","L","S","lightshift","",""
"","","","","","html-slider-response","51","193090","0.0-47.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_U_12_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","145","","0","images/Y_L_U_12_lightshift.png","","","","startling","1","Y","L","U","lightshift","",""
"","","","","","html-slider-response","52","195179","0.0-48.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_U_41_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-46","","0","images/G_D_U_41_lightshift.png","","","","startling","2","G","D","U","lightshift","",""
"","","","","","html-slider-response","53","198651","0.0-49.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_U_15_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-74","","0","images/Y_D_U_15_lightshift.png","","","","startling","2","Y","D","U","lightshift","",""
"","","","","","html-slider-response","54","223572","0.0-50.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_S_37_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-146","","0","images/G_D_S_37_darkshift.png","","","","startling","1","G","D","S","darkshift","",""
"","","","","","html-slider-response","55","225472","0.0-51.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_D_S_37_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","34","","0","images/G_D_S_37_lightshift.png","","","","startling","2","G","D","S","lightshift","",""
"","","","","","html-slider-response","56","227158","0.0-52.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_U_28_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","30","","0","images/R_D_U_28_lightshift.png","","","","startling","2","R","D","U","lightshift","",""
"","","","","","html-slider-response","57","228890","0.0-53.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_D_S_27_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","28","","0","images/R_D_S_27_lightshift.png","","","","startling","2","R","D","S","lightshift","",""
"","","","","","html-slider-response","58","230506","0.0-54.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_U_2_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","116","","0","images/B_L_U_2_lightshift.png","","","","startling","1","B","L","U","lightshift","",""
"","","","","","html-slider-response","59","232304","0.0-55.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_U_2_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","52","","0","images/B_L_U_2_darkshift.png","","","","startling","2","B","L","U","darkshift","",""
"","","","","","html-slider-response","60","234053","0.0-56.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/B_L_S_44_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","38","","0","images/B_L_S_44_darkshift.png","","","","startling","1","B","L","S","darkshift","",""
"","","","","","html-slider-response","61","235644","0.0-57.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/G_L_S_30_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","77","","0","images/G_L_S_30_darkshift.png","","","","startling","1","G","L","S","darkshift","",""
"","","","","","html-slider-response","62","237428","0.0-58.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_L_U_12_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","128","","0","images/Y_L_U_12_lightshift.png","","","","startling","2","Y","L","U","lightshift","",""
"","","","","","html-slider-response","63","239499","0.0-59.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/R_L_S_23_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","200","","0","images/R_L_S_23_darkshift.png","","","","startling","2","R","L","S","darkshift","",""
"","","","","","html-slider-response","64","241542","0.0-60.0","qda54zel6t","7","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >startling</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/Y_D_U_15_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-86","","0","images/Y_D_U_15_lightshift.png","","","","startling","1","Y","D","U","lightshift","",""
